uid,user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
421764,xxL-DwwdT5VGvss9mCzOGg,Adam,1118,2012-06-03,1157,616,1013,0,3,88,19,11,1,0,147,368,230,230,122,41
425014,GrktSJ7Bv9t37gwDLIlAwg,Jennifer,1287,2009-03-23,771,798,794,0,3,1106,80,60,47,22,246,969,1210,1210,236,100
430991,58yXn5Y4409kc9q88YwU6w,Kimberly,1082,2007-05-15,7730,551,3170,0,3,892,79,57,79,47,880,4330,1571,1571,404,164
431033,hzmTQMkTGTUQ-aRdKAcUzA,Andre,1473,2008-11-18,2606,2570,5404,0,4,587,101,108,50,86,358,1059,844,844,216,66
432114,0Cwus8T5TL7AqKa3iAqyFw,Ma-e,1277,2009-06-08,25,0,0,0,3,20,6,3,0,0,16,29,14,14,13,1
439301,uZLORfX8rLDLrfOXN4vvFQ,Sam,1207,2010-09-19,417,307,36,0,3,36,2,0,1,1,27,108,65,65,26,26
447844,qzDCMkf0vpk51UapdPoHPg,Sabrina,1153,2007-01-27,198,70,82,0,3,142,11,4,19,1,52,82,105,105,57,23
459199,bsMGQruRQGgQZK4KA9Q4Aw,Cassie,1112,2009-07-10,4389,3746,4308,0,4,260,30,19,16,12,376,1545,732,732,224,170
461684,M1cMsRL4L7IUr9RILDywEQ,Matt,2175,2006-10-24,35,30,7,0,3,57,29,10,12,36,72,111,137,137,121,38
474712,drzHAHTHFnThHW0R0rOdDQ,Nic,1240,2010-06-30,1792,458,629,0,3,27,12,1,2,2,20,51,53,53,28,21
482521,Sv3Q-VQ4jBi1KPpdnKztAg,Claudia,1338,2011-07-06,36128,10037,25019,0,3,3060,199,44,80,19,3435,16579,1422,1422,542,320
484078,awmRirDC7WWig6R07XZ_oA,Wakako,1275,2005-12-23,109,311,54,0,4,978,82,51,231,43,332,401,728,728,94,55
486878,wPGr4U0rKgKH8XNSSfWrFQ,James,1195,2008-08-17,462,371,382,0,3,169,33,31,4,9,101,163,242,242,62,23
488236,tC1INFVghe6Bb6fbIeGmbg,Desmond,1014,2011-01-26,7,1,0,0,3,9,2,0,1,0,5,9,12,12,14,12
490822,08mOpJRCpZe3D8UHszP4FA,Ann,2962,2006-01-25,174,12,11,0,3,374,68,30,35,64,320,449,648,648,206,236
492612,Un9kXZRrhnfdhaW33OwLFg,Carolynne,1019,2007-02-02,16970,14617,13570,0,3,491,43,35,26,59,193,381,437,437,162,29
494643,IS9yw8P2uAPBX6FNLLX4KA,Richard,1032,2009-03-17,13961,13180,13037,0,3,1061,299,120,26,57,1257,2879,2502,2502,1033,726
499423,6rb0JzTRvGMUFi3-v0c6Hw,Stephanie,1149,2010-11-17,287,34,11,0,3,27,12,8,2,1,37,59,49,49,74,2
507919,xMYdgaWjAvVFej72f4qHxw,Charlie,1166,2008-07-20,14157,13162,13384,0,3,311,32,64,36,51,261,687,443,443,121,52
515461,33OzyvMjDhGTUJubr4CWIA,Owie,1198,2008-05-27,176,169,172,0,3,2145,177,268,182,21,755,1803,2034,2034,913,1155
516603,4DyMRBKrokax6d8LCI3GAw,Richie,1141,2007-05-30,891,594,1320,0,4,270,29,26,20,31,186,358,393,393,160,112
518164,ILz8ApVEgTqbv5LnC6PyuA,Nicolas,1241,2005-12-05,205,130,98,0,3,24,16,2,8,3,43,31,49,49,16,3
518594,cRswprTqOiV1riVO25EqIw,Keiko,1001,2014-06-04,4524,135,7105,0,3,33,6,2,6,3,41,158,124,124,41,63
519016,_fGysU48tncAdUlJHbMwXw,Michael,1011,2007-04-09,1108,1112,1065,0,3,52,20,9,0,3,85,61,92,92,51,6
519412,P5bUL3Engv-2z6kKohB6qQ,Kim,9756,2006-05-31,19,11,14,0,3,814,124,102,47,34,475,1037,1125,1125,451,135
522129,8k3aO-mPeyhbR5HUucA5aA,Victor,11284,2007-12-08,12155,2739,10728,0,3,1901,199,187,52,80,1727,3260,2848,2848,2371,52
531125,f-iREBx-5CznQjIMWmoOkw,Nick,2349,2009-02-25,30089,29793,29812,0,3,5293,651,289,112,178,2783,6675,8889,8889,2456,1668
531528,Ct456aEICzDfn03MHZCzsw,miriam,1316,2006-02-15,1362,752,697,0,2,31,9,11,3,0,19,44,49,49,15,2
532651,qgLwRvE6JkK_KnbuT5AKmA,Marcus,1608,2009-10-19,625,450,622,0,3,86,14,8,3,5,159,246,162,162,81,86
532693,VRNF7v9PRqnfU3XpNmRxpQ,charlotte,1234,2005-11-03,728,581,753,0,3,78,13,5,33,5,55,116,160,160,24,14
550355,itw5t-iHS_gB-LjmHwx1MQ,Rowena,1438,2009-11-03,17457,5525,13421,0,3,550,72,37,68,15,814,3269,897,897,432,103
550360,ajMm_rBqbKYALu-I8-__Kg,Brian,1441,2008-06-02,6,8,1,0,3,13,3,1,0,1,18,32,48,48,35,2
555466,YSfAlm6XNaym-JOrRjv3Tg,Kathleen,1628,2006-12-27,17942,1239,8748,0,3,1361,130,80,248,115,1261,3182,1688,1688,364,219
559382,WSRRRaoIuOtpzoxseWu1Xg,Waltson,1047,2013-10-13,2322,22,788,0,3,19,1,3,10,1,6,24,15,15,4,34
562985,gvOuN8PAUJHOfbO03dOgUA,Frances,1015,2009-09-09,2402,1391,1508,0,4,385,50,50,30,29,652,2447,938,938,267,78
566325,jb5lPVyQ5DmAPM1KPglmQw,Andy,1042,2008-03-11,1112,1107,1093,0,3,156,15,12,25,6,129,376,284,284,85,116
567116,NOUfyJW-BAo_-Cbfo8edww,Lolia,2337,2007-05-13,95755,25690,94928,0,3,22579,1982,3536,2311,1329,4551,10633,22644,22644,6572,12458
574351,37cpUoM8hlkSQfReIEBd-Q,Mike,1309,2009-04-25,1599,322,442,0,4,316,82,46,97,26,340,577,815,815,430,994
574568,9Gdifl4r1t6lHdEu4gzhiA,Dee,1073,2008-04-05,819,514,1110,0,3,102,25,11,3,24,106,192,208,208,45,7
584990,h7p-GuaHFGsiKCF4g6Bjqg,Alexis,1362,2014-01-29,1487,79,389,0,3,12,4,0,0,0,12,25,14,14,27,21
585662,VL12EhEdT4OWqGq0nIqkzw,Mark,1379,2011-06-05,2946,1117,2972,0,3,67,13,5,5,4,236,290,167,167,106,92
591564,3G9Jkn7hKc8fmbdK8_lC8g,Regina,1058,2008-06-18,36,65,14,0,3,177,8,6,18,2,46,106,142,142,51,24
595345,lmL1P6wJi0Z8Jg8DTPqawQ,Jeff,1626,2009-01-25,693,482,474,0,3,57,23,13,1,1,92,182,170,170,69,6
597287,uWnVvgXhopXEPdEcI2vXrQ,Franny,1135,2008-06-25,624,177,3054,0,3,175,24,8,8,10,97,267,230,230,122,46
597786,qipHmmkFoP6o1l4TwUViNA,Jason,1118,2008-04-21,43,13,45,0,3,61,16,8,3,11,36,101,119,119,90,35
599626,sxROlU5m_AsWXIy2U8IQ9A,Nancy,1074,2010-01-06,152,125,140,0,3,112,72,26,6,12,98,248,325,325,251,16
600438,9pBP0RUGWPOpXbYv5HuFGw,Tania,1201,2015-01-23,6376,900,6880,0,3,932,63,18,13,1,793,1216,827,827,588,601
604007,HvdgGKbv1OHmKBPKQm-xNg,Natalye,1069,2007-01-25,275,239,132,0,3,56,26,5,8,3,65,143,144,144,70,3
620593,GCuDiPUKYxhgFHP5LqJa2Q,Gloria,1486,2007-04-22,128,58,129,0,3,318,28,11,19,23,132,406,682,682,118,125
624471,jwbcs_eQ2QznrOyMuqz1LQ,Rachel,1070,2010-11-26,39840,5938,23451,0,3,404,64,56,65,39,902,1974,827,827,357,115
625916,F3swTsmAQ5u0vLZFKtkG7A,Judi,1103,2006-12-29,2955,1622,2079,0,3,491,43,23,28,17,316,1134,777,777,215,50
625917,CxokSknwJgvxMmbHPdS0tA,Óscar,1923,2011-03-15,772,120,218,0,3,141,21,10,4,1,59,198,159,159,46,64
626104,Hnu5s_myOZZIS2eny7liVA,Emily,1228,2008-12-11,3574,3311,3679,0,4,387,41,26,27,18,116,457,458,458,180,27
626248,Wk3Ezdn1ChOPZYp7rkko8g,Carmen,2042,2011-06-27,343,107,182,0,3,62,33,11,7,1,70,142,99,99,80,66
626284,9VJa4yxtnLct0pN_1RcD_w,Jordan,2033,2005-08-11,1291,492,1613,0,3,303,43,28,6,13,174,229,329,329,198,19
626647,CCaQxW7i9Xn6fa-XZdhn3g,Opal,1301,2010-08-11,48,14,2,0,3,4,3,0,0,0,20,88,16,16,7,0
630638,Amc7J0F3KeAKzOOQrlpqog,Lesley,1135,2009-09-26,3107,549,283,0,4,243,11,3,26,8,136,504,364,364,64,110
631039,pKEKIzZnAW5uu0DEzlYxTg,Sonja,1123,2013-08-27,1818,766,999,0,3,440,241,25,91,0,624,2415,777,777,312,416
633131,dCnxB2z1p8EqfM8jkaa-vw,Ann,1006,2008-07-25,2382,529,401,0,4,16,3,2,1,2,36,44,35,35,10,5
644533,8pONVRF4HDD9ynt5lCynTQ,Autumn,1142,2005-07-12,1811,1713,1709,0,3,1957,71,87,278,24,328,255,826,826,296,40
645598,JI2HPIivGVUFVdTo3uXoYg,Tara,1284,2007-08-27,826,605,641,0,4,319,32,21,71,36,139,502,443,443,93,62
652751,ci7Q6NvXQ8UZrBHusVX18g,Gary,1006,2009-11-18,1375,153,566,0,3,324,43,34,30,12,257,585,606,606,242,257
652927,5ITdf0mnklCpIUenv-5LWw,Diane,1008,2008-10-15,2007,1547,1750,0,3,156,17,24,5,1,91,282,199,199,64,8
666403,GMxzcQwOAbCKnoUVm5fwpA,JoseLuis,1404,2007-01-19,1090,705,815,0,3,262,26,17,26,20,294,374,462,462,94,54
673628,AeRuFuddgPh9pxmBVFIUaw,Stevie,1127,2010-07-15,7293,139,969,0,3,61,8,0,2,1,110,387,60,60,87,107
688010,oDa9wgyowQiKkgTG9cPNJw,Pamela,1063,2007-01-07,479,397,331,0,3,135,31,13,21,16,66,85,181,181,89,12
693562,VgtcRwMPiAEeuPsayXB4kA,Maximillian,2202,2006-12-03,109,154,72,0,3,35,5,3,2,0,15,33,77,77,10,0
701194,mBruzuCXfVQ3gug8H7EgdA,Jens,1233,2007-05-09,79780,45450,75617,0,3,933,138,306,76,39,875,1526,1523,1523,1005,451
704412,3MMTwPtpiMlBDe-p07XK9A,Tresna,1019,2011-09-07,22855,2222,9321,0,4,356,59,21,27,19,691,2308,628,628,412,117
709904,diDXW06J_Llz_Q8gY2bfZw,Chris,1147,2006-10-14,1959,625,868,0,3,452,71,12,57,10,213,321,550,550,178,31
727278,wwh1D-yDvJDrcdM_9-FhYg,Annie,1043,2009-06-15,12009,3785,10815,0,3,367,104,56,42,38,577,2251,776,776,489,106
738994,XjrLnxoD8_OC9nnKg5H2_Q,Hideo,1884,2014-04-18,1148,1044,1023,0,3,32,7,6,5,2,26,141,58,58,47,60
739770,IBrL-6twlZmQBGLdV2DQiw,Melanie,1259,2006-01-03,1100,480,656,0,3,42,12,4,0,3,35,87,108,108,26,4
740694,6qlkQhQFpuX7WXboTv9-dA,Keiko,1151,2006-06-10,8222,5788,8057,0,3,1550,114,60,202,40,563,760,1642,1642,339,208
740805,DsHsuhUvyyW_75zFcJxkKw,Andrew,1299,2007-08-09,11736,7452,11902,0,3,246,22,24,24,40,124,416,521,521,179,314
741740,1kpMAKRZuAz3OzxBav3XTg,Ligaya,1196,2005-04-20,52150,16563,43115,0,3,4615,162,237,825,122,1226,3754,3903,3903,855,549
749058,kuRZJ2Xa6JDPVVXdlt6DJA,Scott,1068,2006-08-03,1468,91,1352,0,3,47,28,5,2,16,120,151,181,181,43,3
778475,cVrM2BvOvPV0Vi_rC8kepQ,Dan,1834,2011-10-09,7569,7843,5349,0,3,292,97,34,7,16,475,1770,832,832,416,319
799570,0wYuREI8lQncPuDw5ztWIA,Ciara,1192,2009-02-13,7881,7068,8540,0,4,3254,272,308,210,151,965,2347,2946,2946,1208,3586
809109,VlVx6clfF7iZfO_idvuMfA,Amanda,1409,2006-08-31,386,184,253,0,3,480,49,39,45,15,299,409,548,548,196,11
809378,fa3P8dibTRU8QG-XwVMigw,Anonymous,1386,2006-01-26,82,31,42,0,3,18,12,9,5,9,23,59,42,42,31,12
816901,89CBxRWFAaA1k2UufxVUCg,Chris,2533,2010-03-08,99,24,59,0,3,17,2,2,1,0,17,62,68,68,27,1
819352,Q3q6jppP-2bYL-jRna_FSg,Monica,1697,2010-09-11,1176,313,232,0,3,24,11,10,1,2,23,67,34,34,27,0
819684,6VytXlGLnQnXXCrhvT0AJw,Libby,1355,2007-04-09,2994,878,4561,0,4,990,77,56,120,39,649,1709,1469,1469,344,103
844474,L6iAzwlfXc2WK7a6XxkviQ,Jim,1374,2008-05-20,475,97,60,0,3,11,9,2,0,1,36,50,23,23,29,0
893690,6bfcLLL35DpsxAxxk5ZNAQ,Tracy,1323,2006-04-15,316,199,221,0,4,40,11,7,8,9,28,57,64,64,14,15
894209,23J4vG9_xxxdnmi8CBX7Ng,Joan,1641,2004-10-12,48103,13016,34531,0,4,3203,279,265,334,98,1237,4587,4226,4226,1557,2280
895259,3_VJtoQDyvvhIDhnNaaL_A,Stefan,1428,2013-05-01,1279,11,1171,0,3,104,131,7,9,0,106,356,117,117,142,20
899747,xzWwfb0iVk4w8u1laXmuSg,Amy,1681,2010-07-04,44669,40861,43594,0,3,3869,377,466,125,30,1966,5969,6166,6166,1460,1858
903649,ZjQN1ubCzlpfZL6LZA21Nw,"Pia K",1008,2012-01-27,590,38,68,0,3,40,3,6,15,3,74,39,55,55,67,63
910717,7clk7hJlh9U5Kkwq7IGLEw,a,1217,2005-07-06,1,7,2,0,4,3,3,4,1,2,16,20,4,4,2,2
918545,fbpjEkaALuGJo_dCYWPYRQ,Rhonda,1210,2008-11-14,2332,3702,21879,0,4,233,30,10,5,68,276,1280,406,406,175,2
922078,BbEQf8-Sj4xeHO6Vnw0izA,Kristin,1036,2007-11-06,7640,2766,6074,0,3,237,29,22,14,26,314,604,530,530,280,97
946328,EEWaEdr10jCtAwyK0U8_dw,Lucie,1309,2011-10-26,30108,5468,17138,0,4,882,85,72,83,20,3025,5989,2519,2519,240,257
946353,VwNhTezcwcgPMbp1UoXmTg,"Kristin Leigh",1046,2011-02-24,2399,265,124,0,3,74,12,5,13,1,49,75,140,140,57,26
947551,RSYQFwanogpeWezcl-AR9Q,Steve,1110,2007-06-14,458,147,312,0,3,63,12,1,4,6,27,113,124,124,77,7
996697,Rhvt5HoMG7mayNd437Vm2w,Chrysanthemum,1132,2009-04-10,66194,59783,66051,0,4,2383,289,138,117,30,1940,3300,2394,2394,752,31
1002988,M271Ac7UKVaQ9U5AOvc_9A,Vicky,1040,2008-12-20,3322,3311,3263,0,3,2724,150,275,188,54,410,1224,2565,2565,902,424
